CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,KMeans_Cluster,Churned
13457,40,19,2970.21,2,1,2,5,Hibernating,2,0
13458,5,21,3633.2400000000002,5,2,3,10,New Customers,3,0
13459,16,23,4792.41,4,3,4,11,Loyal Customers,0,0
13460,65,16,1937.53,1,1,1,3,Hibernating,2,0
13461,26,28,3901.65,3,5,3,11,Loyal Customers,0,0
13462,17,31,6099.64,4,5,5,14,Champions,5,0
13463,35,23,3962.2200000000003,2,3,3,8,At-Risk,3,0
13464,36,26,4358.03,2,4,4,10,At-Risk,0,0
13465,1,28,4443.4,5,5,4,14,Champions,0,0
13466,4,28,4060.9900000000002,5,5,3,13,Champions,0,0
13467,14,19,2057.24,4,1,1,6,New Customers,2,0
13468,108,22,4213.81,1,2,4,7,Hibernating,4,1
13469,2,25,4652.98,5,4,4,13,Champions,0,0
13470,64,23,4057.1900000000005,1,3,3,7,At-Risk,1,0
13471,13,19,3297.2599999999998,4,1,2,7,New Customers,3,0
13472,19,21,2578.2,3,2,1,6,Potential Loyalists,3,0
13473,15,15,2665.72,4,1,1,6,New Customers,2,0
13474,5,20,2881.04,5,2,1,8,New Customers,3,0
13475,10,34,4921.73,4,5,5,14,Champions,5,0
13476,67,24,2418.84,1,3,1,5,At-Risk,1,0
13477,8,26,4929.33,5,4,5,14,Champions,0,0
13478,15,23,3861.41,4,3,3,10,Loyal Customers,3,0
13479,74,27,5072.32,1,4,5,10,At-Risk,1,0
13480,19,19,2426.93,3,1,1,5,Potential Loyalists,2,0
13481,2,20,3004.56,5,2,2,9,New Customers,3,0
13482,9,23,3028.14,4,3,2,9,Loyal Customers,3,0
13483,25,26,3915.98,3,4,3,10,Loyal Customers,0,0
13484,12,28,3723.33,4,5,3,12,Champions,0,0
13485,25,30,3881.31,3,5,3,11,Loyal Customers,0,0
13486,48,27,3863.52,2,4,3,9,At-Risk,1,0
13487,2,24,4087.09,5,3,4,12,Loyal Customers,0,0
13488,4,25,4697.53,5,4,4,13,Champions,0,0
13489,25,23,2962.07,3,3,2,8,Loyal Customers,3,0
13490,12,25,5350.2699999999995,4,4,5,13,Champions,0,0
13491,89,24,3343.48,1,3,2,6,At-Risk,1,0
13492,2,18,2238.86,5,1,1,7,New Customers,2,0
13493,20,25,4043.83,3,4,3,10,Loyal Customers,0,0
13494,21,22,2882.94,3,2,1,6,Potential Loyalists,3,0
13495,35,16,2966.5,2,1,2,5,Hibernating,2,0
13496,64,19,2246.34,1,1,1,3,Hibernating,2,0
13497,13,31,4626.12,4,5,4,13,Champions,0,0
13498,21,24,3793.79,3,3,3,9,Loyal Customers,3,0
13499,20,20,2862.25,3,2,1,6,Potential Loyalists,3,0
13500,9,29,3896.54,4,5,3,12,Champions,0,0
13501,7,27,2912.97,5,4,1,10,Champions,3,0
13502,21,31,5782.35,3,5,5,13,Loyal Customers,5,0
13503,58,24,3808.37,1,3,3,7,At-Risk,1,0
13504,11,26,4499.8099999999995,4,4,4,12,Champions,0,0
13505,32,24,3301.74,2,3,2,7,At-Risk,3,0
13506,18,29,4059.45,3,5,3,11,Loyal Customers,0,0
13507,20,25,5015.18,3,4,5,12,Loyal Customers,0,0
13508,17,31,3676.39,4,5,3,12,Champions,0,0
13509,48,22,3325.79,2,2,2,6,Hibernating,1,0
13510,24,22,3518.55,3,2,2,7,Potential Loyalists,3,0
13511,13,28,4382.31,4,5,4,13,Champions,0,0
13512,15,19,4056.87,4,1,3,8,New Customers,3,0
13513,17,24,3817.68,4,3,3,10,Loyal Customers,3,0
13514,90,20,2384.1000000000004,1,2,1,4,Hibernating,4,0
13515,26,25,4153.22,3,4,4,11,Loyal Customers,0,0
13516,41,26,4432.86,2,4,4,10,At-Risk,1,0
13517,104,33,5830.17,1,5,5,11,At-Risk,5,1
13518,68,29,4074.7,1,5,4,10,At-Risk,1,0
13519,8,17,2086.7999999999997,5,1,1,7,New Customers,2,0
13520,55,23,3103.53,1,3,2,6,At-Risk,1,0
13521,13,21,2533.91,4,2,1,7,New Customers,3,0
13522,16,28,5967.22,4,5,5,14,Champions,5,0
13523,41,15,1756.6100000000001,2,1,1,4,Hibernating,2,0
13524,72,23,4760.19,1,3,4,8,At-Risk,1,0
13525,4,29,2854.7,5,5,1,11,Champions,3,0
13526,2,25,4191.29,5,4,4,13,Champions,0,0
13527,8,25,5471.8099999999995,5,4,5,14,Champions,0,0
13528,13,28,4464.0,4,5,4,13,Champions,0,0
13529,42,32,4352.15,2,5,4,11,At-Risk,5,0
13530,14,24,5195.87,4,3,5,12,Loyal Customers,0,0
13531,8,22,4609.34,5,2,4,11,New Customers,0,0
13532,3,25,4447.88,5,4,4,13,Champions,0,0
13533,31,24,3895.02,2,3,3,8,At-Risk,3,0
13534,24,24,3409.2999999999997,3,3,2,8,Loyal Customers,3,0
13535,44,14,2139.32,2,1,1,4,Hibernating,2,0
13536,49,20,4417.31,2,2,4,8,Hibernating,1,0
13537,75,26,3593.39,1,4,3,8,At-Risk,1,0
13538,17,32,4599.6,4,5,4,13,Champions,5,0
13539,113,17,2166.03,1,1,1,3,Hibernating,4,1
13540,27,33,5542.57,3,5,5,13,Loyal Customers,5,0
13541,23,31,5653.7300000000005,3,5,5,13,Loyal Customers,5,0
13542,96,19,1668.3200000000002,1,1,1,3,Hibernating,4,1
13543,20,19,4246.0599999999995,3,1,4,8,Potential Loyalists,3,0
13544,154,18,3352.29,1,1,2,4,Hibernating,4,1
13545,11,22,2881.41,4,2,1,7,New Customers,3,0
13546,85,30,4635.79,1,5,4,10,At-Risk,1,0
13547,67,29,4950.52,1,5,5,11,At-Risk,1,0
13548,2,26,2805.0,5,4,1,10,Champions,3,0
13549,52,22,4142.37,1,2,4,7,Hibernating,1,0
13550,28,31,5054.46,3,5,5,13,Loyal Customers,5,0
13551,36,30,4227.27,2,5,4,11,At-Risk,0,0
13552,15,22,4982.61,4,2,5,11,New Customers,0,0
13553,14,24,4115.14,4,3,4,11,Loyal Customers,0,0
13554,27,22,3930.22,3,2,3,8,Potential Loyalists,3,0
13555,33,20,2775.76,2,2,1,5,Hibernating,2,0
13556,29,29,4606.97,3,5,4,12,Loyal Customers,0,0
13557,23,23,3960.36,3,3,3,9,Loyal Customers,3,0
13558,29,17,2029.85,3,1,1,5,Potential Loyalists,2,0
13559,64,16,2754.68,1,1,1,3,Hibernating,2,0
13560,19,22,4226.650000000001,3,2,4,9,Potential Loyalists,3,0
13561,31,22,3516.83,2,2,2,6,Hibernating,3,0
13562,43,24,3009.98,2,3,2,7,At-Risk,1,0
13563,47,18,3527.22,2,1,2,5,Hibernating,2,0
13564,75,23,3815.77,1,3,3,7,At-Risk,1,0
13565,15,27,4447.38,4,4,4,12,Champions,0,0
13566,47,29,6731.91,2,5,5,12,At-Risk,5,0
13567,11,28,3418.67,4,5,2,11,Champions,0,0
13568,20,23,2825.63,3,3,1,7,Loyal Customers,3,0
13569,36,20,3207.6400000000003,2,2,2,6,Hibernating,2,0
13570,53,22,4023.06,1,2,3,6,Hibernating,1,0
13571,20,21,2679.4500000000003,3,2,1,6,Potential Loyalists,3,0
13572,12,16,2465.61,4,1,1,6,New Customers,2,0
13573,2,31,6048.6,5,5,5,15,Champions,5,0
13574,19,16,4122.05,3,1,4,8,Potential Loyalists,3,0
13575,13,25,4051.02,4,4,3,11,Champions,0,0
13576,44,26,3645.05,2,4,3,9,At-Risk,1,0
13577,1,25,5238.13,5,4,5,14,Champions,0,0
13578,3,18,2388.1800000000003,5,1,1,7,New Customers,2,0
13579,58,21,4903.38,1,2,5,8,Hibernating,1,0
13580,33,26,4489.02,2,4,4,10,At-Risk,0,0
13581,12,24,2887.07,4,3,1,8,Loyal Customers,3,0
13582,7,22,4480.88,5,2,4,11,New Customers,0,0
13583,3,25,4434.610000000001,5,4,4,13,Champions,0,0
13584,1,30,3985.55,5,5,3,13,Champions,0,0
13585,99,24,3437.2799999999997,1,3,2,6,At-Risk,4,1
13586,19,16,2714.6,3,1,1,5,Potential Loyalists,2,0
13587,40,31,4542.53,2,5,4,11,At-Risk,0,0
13588,32,25,3517.06,2,4,2,8,At-Risk,3,0
13589,2,25,5369.1900000000005,5,4,5,14,Champions,0,0
13590,51,21,3263.43,1,2,2,5,Hibernating,1,0
13591,4,19,4567.849999999999,5,1,4,10,New Customers,3,0
13592,11,26,4801.47,4,4,5,13,Champions,0,0
13593,4,17,2007.21,5,1,1,7,New Customers,2,0
13594,9,28,3979.2599999999998,4,5,3,12,Champions,0,0
13595,18,23,3363.7400000000002,3,3,2,8,Loyal Customers,3,0
13596,10,30,4842.34,4,5,5,14,Champions,0,0
13597,35,25,4768.26,2,4,4,10,At-Risk,0,0
13598,40,15,2964.77,2,1,2,5,Hibernating,2,0
13599,4,17,3207.5299999999997,5,1,2,8,New Customers,3,0
13600,42,22,3798.63,2,2,3,7,Hibernating,1,0
13601,13,21,3736.2599999999998,4,2,3,9,New Customers,3,0
13602,21,21,3094.4,3,2,2,7,Potential Loyalists,3,0
13603,8,23,2941.91,5,3,2,10,Loyal Customers,3,0
13604,17,22,3348.7799999999997,4,2,2,8,New Customers,3,0
13605,4,27,4539.34,5,4,4,13,Champions,0,0
13606,12,35,5633.43,4,5,5,14,Champions,5,0
13607,24,15,2584.4500000000003,3,1,1,5,Potential Loyalists,2,0
13608,50,27,3509.98,1,4,2,7,At-Risk,1,0
13609,32,25,3644.31,2,4,3,9,At-Risk,3,0
13610,45,19,3436.6,2,1,2,5,Hibernating,2,0
13611,39,30,4259.07,2,5,4,11,At-Risk,0,0
13612,9,25,4358.68,4,4,4,12,Champions,0,0
13613,106,19,2392.4900000000002,1,1,1,3,Hibernating,4,1
13614,2,30,4944.08,5,5,5,15,Champions,0,0
13615,27,26,3305.82,3,4,2,9,Loyal Customers,3,0
13616,23,23,2950.82,3,3,2,8,Loyal Customers,3,0
13617,26,24,4493.14,3,3,4,10,Loyal Customers,0,0
13618,14,25,3110.43,4,4,2,10,Champions,3,0
13619,60,22,2747.0099999999998,1,2,1,4,Hibernating,1,0
13620,28,28,3815.53,3,5,3,11,Loyal Customers,0,0
13621,28,21,4009.08,3,2,3,8,Potential Loyalists,3,0
13622,1,29,4964.59,5,5,5,15,Champions,0,0
13623,4,21,4628.11,5,2,4,11,New Customers,3,0
13624,56,20,3566.98,1,2,3,6,Hibernating,1,0
13625,25,26,4877.58,3,4,5,12,Loyal Customers,0,0
13626,7,32,5262.41,5,5,5,15,Champions,5,0
13627,19,22,3916.17,3,2,3,8,Potential Loyalists,3,0
13628,130,20,2735.68,1,2,1,4,Hibernating,4,1
13629,12,18,3285.11,4,1,2,7,New Customers,3,0
13630,12,26,3529.9900000000002,4,4,3,11,Champions,3,0
13631,30,22,3077.56,2,2,2,6,Hibernating,3,0
13632,5,26,3153.19,5,4,2,11,Champions,3,0
13633,21,27,3820.56,3,4,3,10,Loyal Customers,0,0
13634,48,28,4368.47,2,5,4,11,At-Risk,1,0
13635,30,20,3010.77,2,2,2,6,Hibernating,2,0
13636,99,24,3347.5499999999997,1,3,2,6,At-Risk,4,1
13637,25,32,6486.75,3,5,5,13,Loyal Customers,5,0
13638,4,25,2920.3199999999997,5,4,1,10,Champions,3,0
13639,11,30,3506.61,4,5,2,11,Champions,0,0
13640,43,26,4530.55,2,4,4,10,At-Risk,1,0
13641,4,25,4306.88,5,4,4,13,Champions,0,0
13642,25,25,3917.86,3,4,3,10,Loyal Customers,0,0
13643,2,22,2840.96,5,2,1,8,New Customers,3,0
13644,43,20,3776.8599999999997,2,2,3,7,Hibernating,3,0
13645,11,32,4187.08,4,5,4,13,Champions,0,0
13646,15,24,3534.04,4,3,3,10,Loyal Customers,3,0
13647,3,24,5099.15,5,3,5,13,Loyal Customers,0,0
13648,35,35,5673.02,2,5,5,12,At-Risk,5,0
13649,32,16,2559.76,2,1,1,4,Hibernating,2,0
13650,8,23,3579.87,5,3,3,11,Loyal Customers,3,0
13651,40,31,6910.91,2,5,5,12,At-Risk,5,0
13652,79,26,3379.54,1,4,2,7,At-Risk,1,0
13653,47,25,3217.96,2,4,2,8,At-Risk,1,0
13654,14,27,4050.07,4,4,3,11,Champions,0,0
13655,17,22,2917.38,4,2,1,7,New Customers,3,0
13656,69,21,3187.95,1,2,2,5,Hibernating,1,0
13657,52,19,3540.46,1,1,3,5,Hibernating,2,0
13658,76,21,3137.4300000000003,1,2,2,5,Hibernating,1,0
13659,53,25,4436.64,1,4,4,9,At-Risk,1,0
13660,39,26,4218.8,2,4,4,10,At-Risk,1,0
13661,118,26,2860.19,1,4,1,6,At-Risk,4,1
13662,5,24,3806.18,5,3,3,11,Loyal Customers,3,0
13663,5,23,4629.28,5,3,4,12,Loyal Customers,0,0
13664,80,14,2218.29,1,1,1,3,Hibernating,2,0
13665,46,25,2736.02,2,4,1,7,At-Risk,1,0
13666,19,24,4215.76,3,3,4,10,Loyal Customers,0,0
13667,2,26,6743.37,5,4,5,14,Champions,5,0
13668,6,12,1196.21,5,1,1,7,New Customers,2,0
13669,3,29,5524.35,5,5,5,15,Champions,5,0
13670,1,23,4208.57,5,3,4,12,Loyal Customers,3,0
13671,54,28,3988.2400000000002,1,5,3,9,At-Risk,1,0
13672,6,22,3768.78,5,2,3,10,New Customers,3,0
13673,48,33,4684.9400000000005,2,5,4,11,At-Risk,5,0
13674,42,27,3120.79,2,4,2,8,At-Risk,1,0
13675,51,24,3752.45,1,3,3,7,At-Risk,1,0
13676,11,36,5412.17,4,5,5,14,Champions,5,0
13677,29,32,4859.41,3,5,5,13,Loyal Customers,5,0
13678,36,27,4108.7699999999995,2,4,4,10,At-Risk,0,0
13679,31,21,2755.5099999999998,2,2,1,5,Hibernating,2,0
13680,14,23,3316.35,4,3,2,9,Loyal Customers,3,0
13681,47,15,1690.76,2,1,1,4,Hibernating,2,0
13682,21,19,3334.1099999999997,3,1,2,6,Potential Loyalists,3,0
13683,15,32,4109.41,4,5,4,13,Champions,0,0
13684,145,17,4035.8199999999997,1,1,3,5,Hibernating,4,1
13685,16,21,5394.39,4,2,5,11,New Customers,0,0
13686,153,21,2662.98,1,2,1,4,Hibernating,4,1
13687,88,24,2207.67,1,3,1,5,At-Risk,4,0
13688,15,27,3136.64,4,4,2,10,Champions,3,0
13689,4,24,3999.59,5,3,3,11,Loyal Customers,3,0
13690,2,25,3658.6600000000003,5,4,3,12,Champions,3,0
13691,12,21,2677.43,4,2,1,7,New Customers,3,0
13692,16,20,3356.0,4,2,2,8,New Customers,3,0
13693,32,37,6706.650000000001,2,5,5,12,At-Risk,5,0
13694,35,29,4347.46,2,5,4,11,At-Risk,0,0
13695,58,32,4426.91,1,5,4,10,At-Risk,1,0
13696,3,29,4310.35,5,5,4,14,Champions,0,0
13697,18,22,4291.51,3,2,4,9,Potential Loyalists,3,0
13698,25,25,3851.64,3,4,3,10,Loyal Customers,0,0
13699,2,20,3464.98,5,2,2,9,New Customers,3,0
13700,3,19,2429.25,5,1,1,7,New Customers,2,0
13701,34,20,3451.9,2,2,2,6,Hibernating,3,0
13702,16,26,4062.92,4,4,3,11,Champions,0,0
13703,23,32,6192.8,3,5,5,13,Loyal Customers,5,0
13704,2,22,3691.83,5,2,3,10,New Customers,3,0
13705,96,21,3896.58,1,2,3,6,Hibernating,4,1
13706,23,25,4379.92,3,4,4,11,Loyal Customers,0,0
13707,4,34,7195.75,5,5,5,15,Champions,5,0
13708,36,17,1777.16,2,1,1,4,Hibernating,2,0
13709,18,26,3339.7,3,4,2,9,Loyal Customers,3,0
13710,94,24,3814.01,1,3,3,7,At-Risk,1,1
13711,28,20,4103.5,3,2,4,9,Potential Loyalists,3,0
13712,18,24,3122.69,3,3,2,8,Loyal Customers,3,0
13713,8,32,5642.46,5,5,5,15,Champions,5,0
13714,19,27,5487.54,3,4,5,12,Loyal Customers,0,0
13715,41,24,3249.91,2,3,2,7,At-Risk,1,0
13716,1,25,3700.48,5,4,3,12,Champions,3,0
13717,106,15,1791.43,1,1,1,3,Hibernating,4,1
13718,84,25,3365.4,1,4,2,7,At-Risk,1,0
13719,27,31,4803.46,3,5,5,13,Loyal Customers,5,0
13720,38,31,5413.33,2,5,5,12,At-Risk,5,0
13721,84,23,4931.55,1,3,5,9,At-Risk,1,0
13722,64,23,3377.57,1,3,2,6,At-Risk,1,0
13723,20,20,4637.87,3,2,4,9,Potential Loyalists,3,0
13724,24,24,5811.59,3,3,5,11,Loyal Customers,0,0
13725,7,24,5057.29,5,3,5,13,Loyal Customers,0,0
13726,12,25,3803.56,4,4,3,11,Champions,0,0
13727,26,24,3335.15,3,3,2,8,Loyal Customers,3,0
13728,11,22,3612.1,4,2,3,9,New Customers,3,0
13729,4,27,4037.59,5,4,3,12,Champions,0,0
13730,32,16,2198.79,2,1,1,4,Hibernating,2,0
13731,1,24,4231.16,5,3,4,12,Loyal Customers,0,0
13732,37,22,3184.21,2,2,2,6,Hibernating,3,0
13733,18,20,3820.64,3,2,3,8,Potential Loyalists,3,0
13734,113,14,2414.35,1,1,1,3,Hibernating,4,1
13735,58,26,2921.35,1,4,1,6,At-Risk,1,0
13736,147,21,2990.33,1,2,2,5,Hibernating,4,1
13737,40,24,3770.14,2,3,3,8,At-Risk,1,0
13738,23,26,3442.42,3,4,2,9,Loyal Customers,3,0
13739,69,31,4289.0,1,5,4,10,At-Risk,1,0
13740,48,21,3050.42,2,2,2,6,Hibernating,2,0
13741,7,31,4916.85,5,5,5,15,Champions,5,0
13742,20,19,2691.04,3,1,1,5,Potential Loyalists,2,0
13743,55,23,3896.87,1,3,3,7,At-Risk,1,0
13744,7,24,4184.86,5,3,4,12,Loyal Customers,0,0
13745,5,23,3783.84,5,3,3,11,Loyal Customers,3,0
13746,68,27,3146.62,1,4,2,7,At-Risk,1,0
13747,4,34,6411.9,5,5,5,15,Champions,5,0
13748,7,27,5254.3099999999995,5,4,5,14,Champions,0,0
13749,8,29,5028.12,5,5,5,15,Champions,0,0
13750,1,18,3056.11,5,1,2,8,New Customers,3,0
13751,4,28,4454.2,5,5,4,14,Champions,0,0
13752,39,22,2933.56,2,2,1,5,Hibernating,3,0
13753,77,18,2696.19,1,1,1,3,Hibernating,4,0
13754,66,18,2974.63,1,1,2,4,Hibernating,2,0
13755,33,27,4800.33,2,4,5,11,At-Risk,0,0
13756,3,28,4026.57,5,5,3,13,Champions,0,0
13757,23,17,2768.08,3,1,1,5,Potential Loyalists,2,0
13758,5,30,5464.3,5,5,5,15,Champions,5,0
13759,19,22,3061.58,3,2,2,7,Potential Loyalists,3,0
13760,17,19,3834.2299999999996,4,1,3,8,New Customers,3,0
13761,9,32,3926.04,4,5,3,12,Champions,0,0
13762,11,17,2158.89,4,1,1,6,New Customers,2,0
13763,9,25,4012.99,4,4,3,11,Champions,0,0
13764,5,33,5688.77,5,5,5,15,Champions,5,0
13765,35,23,3801.71,2,3,3,8,At-Risk,3,0
13766,59,27,5121.7300000000005,1,4,5,10,At-Risk,1,0
13767,11,20,4033.26,4,2,3,9,New Customers,3,0
13768,4,20,4883.39,5,2,5,12,New Customers,0,0
13769,53,22,2931.46,1,2,1,4,Hibernating,1,0
13770,1,30,5652.26,5,5,5,15,Champions,5,0
13771,5,34,5637.41,5,5,5,15,Champions,5,0
13772,4,26,6530.27,5,4,5,14,Champions,5,0
13773,20,18,3048.34,3,1,2,6,Potential Loyalists,2,0
13774,7,30,4109.85,5,5,4,14,Champions,0,0
13775,13,23,2856.04,4,3,1,8,Loyal Customers,3,0
13776,11,33,5866.4,4,5,5,14,Champions,5,0
13777,19,18,3157.99,3,1,2,6,Potential Loyalists,2,0
13778,35,22,3467.44,2,2,2,6,Hibernating,3,0
13779,5,21,3635.11,5,2,3,10,New Customers,3,0
13780,21,21,3780.87,3,2,3,8,Potential Loyalists,3,0
13781,7,34,6160.72,5,5,5,15,Champions,5,0
13782,49,20,4713.49,2,2,4,8,Hibernating,1,0
13783,11,25,3651.4700000000003,4,4,3,11,Champions,3,0
13784,23,21,3159.67,3,2,2,7,Potential Loyalists,3,0
13785,27,34,4098.45,3,5,4,12,Loyal Customers,5,0
13786,35,26,5338.07,2,4,5,11,At-Risk,0,0
13787,23,26,6262.02,3,4,5,12,Loyal Customers,5,0
13788,14,25,4731.28,4,4,4,12,Champions,0,0
13789,14,20,4038.32,4,2,3,9,New Customers,3,0
13790,25,23,3992.65,3,3,3,9,Loyal Customers,3,0
13791,24,20,4969.97,3,2,5,10,Potential Loyalists,0,0
13792,45,20,4612.27,2,2,4,8,Hibernating,1,0
13793,2,25,3707.34,5,4,3,12,Champions,3,0
13794,40,11,860.27,2,1,1,4,Hibernating,2,0
13795,50,30,4975.08,1,5,5,11,At-Risk,5,0
13796,1,24,5492.2,5,3,5,13,Loyal Customers,0,0
13797,8,20,2307.85,5,2,1,8,New Customers,2,0
13798,50,22,3307.11,1,2,2,5,Hibernating,1,0
13799,27,19,3162.39,3,1,2,6,Potential Loyalists,2,0
13800,61,23,3071.4900000000002,1,3,2,6,At-Risk,1,0
13801,18,25,4408.99,3,4,4,11,Loyal Customers,0,0
13802,136,18,2991.37,1,1,2,4,Hibernating,4,1
13803,3,24,4453.95,5,3,4,12,Loyal Customers,0,0
13804,18,20,3826.94,3,2,3,8,Potential Loyalists,3,0
13805,32,33,5064.91,2,5,5,12,At-Risk,5,0
13806,70,29,3891.44,1,5,3,9,At-Risk,1,0
13807,8,22,4089.15,5,2,4,11,New Customers,3,0
13808,40,19,2412.67,2,1,1,4,Hibernating,2,0
13809,67,24,4518.68,1,3,4,8,At-Risk,1,0
13810,2,22,3300.7000000000003,5,2,2,9,New Customers,3,0
13811,53,33,5307.71,1,5,5,11,At-Risk,5,0
13812,32,19,2632.16,2,1,1,4,Hibernating,2,0
13813,20,18,2108.94,3,1,1,5,Potential Loyalists,2,0
13814,9,26,4834.57,4,4,5,13,Champions,0,0
13815,16,27,5747.68,4,4,5,13,Champions,5,0
13816,6,31,3995.4100000000003,5,5,3,13,Champions,0,0
13817,26,21,3036.57,3,2,2,7,Potential Loyalists,3,0
13818,25,13,2497.52,3,1,1,5,Potential Loyalists,2,0
13819,6,20,3178.93,5,2,2,9,New Customers,3,0
13820,6,22,3693.0099999999998,5,2,3,10,New Customers,3,0
13821,1,19,2393.82,5,1,1,7,New Customers,2,0
13822,16,15,2679.81,4,1,1,6,New Customers,2,0
13823,149,25,4121.17,1,4,4,9,At-Risk,4,1
13824,66,22,3463.4700000000003,1,2,2,5,Hibernating,1,0
13825,19,28,4170.05,3,5,4,12,Loyal Customers,0,0
13826,32,30,4753.16,2,5,4,11,At-Risk,0,0
13827,4,33,4696.69,5,5,4,14,Champions,5,0
13828,83,17,3428.85,1,1,2,4,Hibernating,4,0
13829,34,20,3414.4900000000002,2,2,2,6,Hibernating,3,0
13830,65,27,4476.3,1,4,4,9,At-Risk,1,0
13831,4,33,5789.71,5,5,5,15,Champions,5,0
13832,16,19,4004.29,4,1,3,8,New Customers,3,0
13833,12,19,2992.62,4,1,2,7,New Customers,3,0
13834,12,22,2462.7000000000003,4,2,1,7,New Customers,3,0
13835,10,29,4745.26,4,5,4,13,Champions,0,0
13836,86,23,2881.43,1,3,1,5,At-Risk,4,0
13837,17,22,2630.33,4,2,1,7,New Customers,3,0
13838,45,25,4958.25,2,4,5,11,At-Risk,1,0
13839,10,30,5438.5199999999995,4,5,5,14,Champions,5,0
13840,14,21,4042.1,4,2,3,9,New Customers,3,0
13841,40,28,4317.3099999999995,2,5,4,11,At-Risk,0,0
13842,31,21,4319.26,2,2,4,8,Hibernating,3,0
13843,2,27,3245.03,5,4,2,11,Champions,3,0
13844,21,31,7203.71,3,5,5,13,Loyal Customers,5,0
13845,69,17,2723.58,1,1,1,3,Hibernating,2,0
13846,30,28,3914.48,2,5,3,10,At-Risk,0,0
13847,115,27,4770.71,1,4,4,9,At-Risk,1,1
13848,49,29,5062.4800000000005,2,5,5,12,At-Risk,5,0
13849,70,19,2682.0699999999997,1,1,1,3,Hibernating,2,0
13850,69,12,2035.5700000000002,1,1,1,3,Hibernating,2,0
13851,2,37,6667.83,5,5,5,15,Champions,5,0
13852,21,21,3008.0,3,2,2,7,Potential Loyalists,3,0
13853,44,20,4109.29,2,2,4,8,Hibernating,1,0
13854,35,28,4398.01,2,5,4,11,At-Risk,0,0
13855,21,20,3436.93,3,2,2,7,Potential Loyalists,3,0
13856,29,24,3941.61,3,3,3,9,Loyal Customers,3,0
13857,2,25,4708.89,5,4,4,13,Champions,0,0
13858,6,37,6088.97,5,5,5,15,Champions,5,0
13859,30,26,4807.97,2,4,5,11,At-Risk,0,0
13860,43,19,4817.41,2,1,5,8,Hibernating,1,0
13861,11,25,3155.71,4,4,2,10,Champions,3,0
13862,46,24,4468.6,2,3,4,9,At-Risk,1,0
13863,55,28,4873.49,1,5,5,11,At-Risk,1,0
13864,1,23,3912.1,5,3,3,11,Loyal Customers,3,0
13865,50,30,3696.79,1,5,3,9,At-Risk,1,0
13866,10,31,5729.389999999999,4,5,5,14,Champions,5,0
13867,23,27,5587.92,3,4,5,12,Loyal Customers,5,0
13868,25,20,4163.78,3,2,4,9,Potential Loyalists,3,0
13869,16,29,4081.06,4,5,4,13,Champions,0,0
13870,63,27,3235.87,1,4,2,7,At-Risk,1,0
13871,38,15,3575.03,2,1,3,6,Hibernating,2,0
13872,11,16,2828.41,4,1,1,6,New Customers,2,0
13873,14,20,3159.0,4,2,2,8,New Customers,3,0
13874,35,17,1725.18,2,1,1,4,Hibernating,2,0
13875,35,13,1897.69,2,1,1,4,Hibernating,2,0
13876,25,28,4390.4800000000005,3,5,4,12,Loyal Customers,0,0
13877,39,29,4044.43,2,5,3,10,At-Risk,0,0
13878,6,19,2885.77,5,1,1,7,New Customers,3,0
13879,8,27,4131.53,5,4,4,13,Champions,0,0
13880,19,19,2409.7599999999998,3,1,1,5,Potential Loyalists,2,0
13881,26,18,2146.48,3,1,1,5,Potential Loyalists,2,0
13882,11,17,2394.0899999999997,4,1,1,6,New Customers,2,0
13883,32,29,5448.7300000000005,2,5,5,12,At-Risk,5,0
13884,26,21,3745.53,3,2,3,8,Potential Loyalists,3,0
13885,79,13,1739.1200000000001,1,1,1,3,Hibernating,2,0
13886,22,27,3986.98,3,4,3,10,Loyal Customers,0,0
13887,6,28,3627.26,5,5,3,13,Champions,0,0
13888,11,28,4885.56,4,5,5,14,Champions,0,0
13889,16,28,5391.81,4,5,5,14,Champions,5,0
13890,40,26,4705.34,2,4,4,10,At-Risk,0,0
13891,47,28,4958.71,2,5,5,12,At-Risk,0,0
13892,101,27,3836.86,1,4,3,8,At-Risk,1,1
13893,26,22,4742.42,3,2,4,9,Potential Loyalists,0,0
13894,6,20,3271.8199999999997,5,2,2,9,New Customers,3,0
13895,16,20,4152.84,4,2,4,10,New Customers,3,0
13896,29,21,4608.37,3,2,4,9,Potential Loyalists,3,0
13897,8,29,7137.299999999999,5,5,5,15,Champions,5,0
13898,13,23,4474.28,4,3,4,11,Loyal Customers,0,0
13899,45,25,3091.98,2,4,2,8,At-Risk,1,0
13900,18,23,4911.96,3,3,5,11,Loyal Customers,0,0
13901,3,28,5536.99,5,5,5,15,Champions,5,0
13902,26,25,5175.37,3,4,5,12,Loyal Customers,0,0
13903,33,27,7330.86,2,4,5,11,At-Risk,5,0
13904,1,19,2637.59,5,1,1,7,New Customers,3,0
13905,54,29,4207.63,1,5,4,10,At-Risk,1,0
13906,18,27,4615.73,3,4,4,11,Loyal Customers,0,0
13907,38,27,3398.14,2,4,2,8,At-Risk,1,0
13908,1,22,3687.81,5,2,3,10,New Customers,3,0
13909,125,22,4448.92,1,2,4,7,Hibernating,4,1
13910,8,25,4591.25,5,4,4,13,Champions,0,0
13911,16,22,3284.62,4,2,2,8,New Customers,3,0
